Xl,gamma,al
 8.400000e-03, 1.467799e+00, 1.550200e+04
 1.720000e-01, 2.154435e+00, 2.577400e+04
 9.736000e-01, 3.162278e+00, 3.022200e+04
 7.900000e-02, 4.641589e+00, 1.146600e+04
 5.840000e-01, 6.812921e+00, 1.250600e+04
 8.720000e-01, 1.000000e+01, 1.007500e+04
 1.100000e-02, 1.467799e+01, 2.587000e+03
 1.020000e-02, 2.154435e+01, 1.960000e+03
 1.180000e-02, 3.162278e+01, 1.144000e+03
 8.000000e-04, 4.641589e+01, 3.330000e+02
 1.000000e-03, 6.812921e+01, 2.460000e+02
 1.200000e-03, 1.000000e+02, 1.800000e+02
 4.682000e-01,-1.000000e+02, 8.790000e+02
 3.860000e-01,-6.812921e+01, 1.195000e+03
 3.304000e-01,-4.641589e+01, 1.684000e+03
 8.000000e-04,-3.162278e+01, 3.850000e+02
 2.200000e-03,-2.154435e+01, 1.175000e+03
 3.140000e-02,-1.467799e+01, 3.276000e+03
 8.906000e-01,-1.000000e+01, 1.007400e+04
 8.704000e-01,-6.812921e+00, 1.377200e+04
 4.560000e-02,-4.641589e+00, 1.058000e+04
 6.600000e-02,-3.162278e+00, 1.709900e+04
 3.920000e-02,-2.154435e+00, 2.054000e+04
 5.176000e-01,-1.467799e+00, 3.715900e+04
 1.102000e-01,-1.000000e+00, 3.331600e+04
 8.000000e-04,-6.812921e-01, 3.879000e+03
 1.000000e-03,-4.641589e-01, 5.525000e+03
 1.180000e-02,-3.162278e-01, 1.405200e+04
 3.064000e-01,-2.154435e-01, 3.410100e+04
 2.900000e-02,-1.467799e-01, 1.985400e+04
 4.480000e-02,-1.000000e-01, 2.350800e+04
 7.822000e-01,-6.812921e-02, 3.832000e+04
 6.600000e-03,-4.641589e-02, 1.262600e+04
 6.906000e-01,-3.162278e-02, 3.802800e+04
 4.184000e-01,-2.154435e-02, 3.584200e+04
 1.600000e-03,-1.467799e-02, 5.862000e+03
 8.000000e-04,-1.000000e-02, 1.066400e+04
 3.000000e-03, 1.000000e-02, 1.347600e+04
 8.476000e-01, 1.467799e-02, 4.082700e+04
 2.040000e-02, 2.154435e-02, 2.317100e+04
 4.060000e-02, 3.162278e-02, 2.026000e+04
 3.400000e-02, 4.641589e-02, 2.321900e+04
 1.400000e-03, 6.812921e-02, 9.234000e+03
 1.500000e-02, 1.000000e-01, 2.636000e+04
 2.550000e-01, 1.467799e-01, 3.323300e+04
 3.660000e-02, 2.154435e-01, 2.868500e+04
 4.420000e-02, 3.162278e-01, 2.156600e+04
 9.398000e-01, 4.641589e-01, 4.081900e+04
 4.380000e-02, 6.812921e-01, 2.283300e+04
 9.410000e-01, 1.000000e+00, 3.896400e+04
 4.000000e-04, 1.467799e+00, 1.289000e+03
 2.682000e-01, 2.154435e+00, 2.235600e+04
 7.200000e-03, 3.162278e+00, 1.266400e+04
 9.082000e-01, 4.641589e+00, 1.952400e+04
 4.586000e-01, 6.812921e+00, 1.116100e+04
 4.260000e-01, 1.000000e+01, 8.211000e+03
 2.928000e-01, 1.467799e+01, 5.459000e+03
 1.560000e-02, 2.154435e+01, 2.055000e+03
 7.498000e-01, 3.162278e+01, 3.080000e+03
 6.402000e-01, 4.641589e+01, 1.947000e+03
 5.666000e-01, 6.812921e+01, 1.319000e+03
 7.404000e-01, 1.000000e+02, 9.640000e+02
 2.780000e-02,-1.000000e+02, 4.910000e+02
 1.580000e-02,-6.812921e+01, 6.320000e+02
 6.794000e-01,-4.641589e+01, 1.943000e+03
 8.000000e-04,-3.162278e+01, 3.720000e+02
 6.000000e-04,-2.154435e+01, 4.940000e+02
 1.200000e-03,-1.467799e+01, 1.535000e+03
 9.702000e-01,-1.000000e+01, 1.080200e+04
 8.000000e-04,-6.812921e+00, 1.102000e+03
 1.080000e-02,-4.641589e+00, 6.337000e+03
 8.400000e-03,-3.162278e+00, 1.464900e+04
 9.486000e-01,-2.154435e+00, 2.931100e+04
 3.840000e-02,-1.467799e+00, 1.934500e+04
 9.542000e-01,-1.000000e+00, 3.566100e+04
 1.200000e-03,-6.812921e-01, 6.007000e+03
 6.954000e-01,-4.641589e-01, 3.418300e+04
 4.580000e-02,-3.162278e-01, 1.987900e+04
 6.000000e-03,-2.154435e-01, 1.378100e+04
 8.000000e-04,-1.467799e-01, 6.940000e+03
 3.558000e-01,-1.000000e-01, 3.942600e+04
 6.180000e-02,-6.812921e-02, 2.887800e+04
 1.760000e-01,-4.641589e-02, 3.105900e+04
 9.806000e-01,-3.162278e-02, 3.949300e+04
 5.752000e-01,-2.154435e-02, 3.490800e+04
 1.800000e-03,-1.467799e-02, 8.923000e+03
 9.442000e-01,-1.000000e-02, 4.652000e+04
 2.260000e-02, 1.000000e-02, 1.996600e+04
 1.304000e-01, 1.467799e-02, 2.789300e+04
 1.806000e-01, 2.154435e-02, 2.985800e+04
 6.000000e-04, 3.162278e-02, 8.808000e+03
 1.600000e-03, 4.641589e-02, 1.018500e+04
 6.850000e-01, 6.812921e-02, 4.618000e+04
 1.000000e-03, 1.000000e-01, 4.453000e+03
 1.200000e-03, 1.467799e-01, 7.388000e+03
 1.834000e-01, 2.154435e-01, 3.005100e+04
 1.280000e-02, 3.162278e-01, 1.729200e+04
 4.516000e-01, 4.641589e-01, 3.233800e+04
 8.256000e-01, 6.812921e-01, 3.887100e+04
 4.180000e-02, 1.000000e+00, 2.497600e+04
 6.088000e-01, 1.467799e+00, 3.588200e+04
 1.200000e-03, 2.154435e+00, 5.603000e+03
 1.400000e-03, 3.162278e+00, 4.125000e+03
 8.196000e-01, 4.641589e+00, 1.797600e+04
 7.440000e-02, 6.812921e+00, 7.259000e+03
 6.288000e-01, 1.000000e+01, 8.407000e+03
 4.376000e-01, 1.467799e+01, 5.310000e+03
 6.800000e-03, 2.154435e+01, 1.589000e+03
 1.300000e-02, 3.162278e+01, 1.323000e+03
 9.890000e-01, 4.641589e+01, 2.640000e+03
 5.898000e-01, 6.812921e+01, 1.311000e+03
 2.780000e-02, 1.000000e+02, 4.900000e+02
 1.400000e-03,-1.000000e+02, 1.980000e+02
 5.994000e-01,-6.812921e+01, 1.283000e+03
 9.120000e-01,-4.641589e+01, 2.387000e+03
 8.480000e-02,-3.162278e+01, 1.832000e+03
 4.400000e-03,-2.154435e+01, 1.457000e+03
 5.562000e-01,-1.467799e+01, 5.825000e+03
 4.600000e-03,-1.000000e+01, 3.295000e+03
 3.680000e-02,-6.812921e+00, 7.978000e+03
 1.160000e-02,-4.641589e+00, 7.730000e+03
 9.630000e-01,-3.162278e+00, 2.564900e+04
 9.826000e-01,-2.154435e+00, 3.334300e+04
 4.000000e-04,-1.467799e+00, 8.280000e+02
 9.666000e-01,-1.000000e+00, 3.504000e+04
 1.340000e-02,-6.812921e-01, 1.927800e+04
 1.420000e-02,-4.641589e-01, 2.144400e+04
 5.072000e-01,-3.162278e-01, 4.031800e+04
 4.080000e-01,-2.154435e-01, 3.481500e+04
 3.420000e-02,-1.467799e-01, 2.011300e+04
 9.906000e-01,-1.000000e-01, 3.581700e+04
 1.100000e-01,-6.812921e-02, 2.813400e+04
 6.794000e-01,-4.641589e-02, 3.204900e+04
 1.510000e-01,-3.162278e-02, 2.828000e+04
 2.236000e-01,-2.154435e-02, 3.595900e+04
 3.200000e-03,-1.467799e-02, 1.152600e+04
 5.660000e-01,-1.000000e-02, 3.710800e+04
 8.940000e-02, 1.000000e-02, 2.961200e+04
 4.400000e-03, 1.467799e-02, 1.443700e+04
 8.200000e-03, 2.154435e-02, 1.413800e+04
 6.600000e-03, 3.162278e-02, 1.536200e+04
 9.154000e-01, 4.641589e-02, 3.510000e+04
 2.800000e-03, 6.812921e-02, 1.418100e+04
 3.486000e-01, 1.000000e-01, 3.330800e+04
 7.800000e-03, 1.467799e-01, 1.289700e+04
 1.800000e-03, 2.154435e-01, 9.753000e+03
 6.060000e-02, 3.162278e-01, 2.705600e+04
 1.200000e-03, 4.641589e-01, 6.477000e+03
 1.200000e-03, 6.812921e-01, 9.749000e+03
 1.800000e-02, 1.000000e+00, 1.496500e+04
 3.560000e-02, 1.467799e+00, 2.287100e+04
 1.608000e-01, 2.154435e+00, 1.903900e+04
 1.922000e-01, 3.162278e+00, 2.465600e+04
 3.674000e-01, 4.641589e+00, 1.634900e+04
 2.780000e-02, 6.812921e+00, 7.793000e+03
 1.568000e-01, 1.000000e+01, 7.089000e+03
 5.790000e-01, 1.467799e+01, 5.831000e+03
 4.900000e-01, 2.154435e+01, 3.806000e+03
 2.040000e-02, 3.162278e+01, 1.442000e+03
 6.864000e-01, 4.641589e+01, 2.004000e+03
 6.600000e-03, 6.812921e+01, 4.770000e+02
 7.040000e-02, 1.000000e+02, 6.080000e+02
 9.940000e-01,-1.000000e+02, 1.285000e+03
 9.726000e-01,-6.812921e+01, 1.737000e+03
 8.718000e-01,-4.641589e+01, 2.264000e+03
 2.380000e-01,-3.162278e+01, 2.487000e+03
 7.600000e-03,-2.154435e+01, 1.510000e+03
 1.240000e-02,-1.467799e+01, 2.514000e+03
 1.200000e-03,-1.000000e+01, 1.601000e+03
 9.600000e-03,-6.812921e+00, 4.979000e+03
 3.800000e-03,-4.641589e+00, 8.230000e+03
 4.740000e-02,-3.162278e+00, 1.694700e+04
 9.588000e-01,-2.154435e+00, 3.065500e+04
 6.010000e-01,-1.467799e+00, 4.043900e+04
 2.400000e-03,-1.000000e+00, 1.221500e+04
 1.200000e-03,-6.812921e-01, 6.373000e+03
 1.444000e-01,-4.641589e-01, 2.565400e+04
 9.292000e-01,-3.162278e-01, 4.413300e+04
 1.600000e-03,-2.154435e-01, 1.022700e+04
 3.176000e-01,-1.467799e-01, 3.670500e+04
 8.020000e-02,-1.000000e-01, 3.357200e+04
 9.628000e-01,-6.812921e-02, 4.029700e+04
 3.600000e-03,-4.641589e-02, 1.437900e+04
 2.310000e-01,-3.162278e-02, 3.509600e+04
 8.000000e-04,-2.154435e-02, 2.776000e+03
 1.542000e-01,-1.467799e-02, 3.973800e+04
 6.000000e-04,-1.000000e-02, 4.496000e+03
 5.502000e-01, 1.000000e-02, 3.468600e+04
 8.624000e-01, 1.467799e-02, 4.057000e+04
 9.280000e-01, 2.154435e-02, 4.720200e+04
 3.400000e-03, 3.162278e-02, 9.899000e+03
 8.818000e-01, 4.641589e-02, 4.014200e+04
 6.600000e-03, 6.812921e-02, 1.271300e+04
 9.590000e-01, 1.000000e-01, 4.630700e+04
 2.400000e-02, 1.467799e-01, 3.224500e+04
 7.958000e-01, 2.154435e-01, 3.524400e+04
 8.072000e-01, 3.162278e-01, 3.668200e+04
 4.300000e-02, 4.641589e-01, 2.422300e+04
 6.000000e-04, 6.812921e-01, 1.761000e+03
 1.464000e-01, 1.000000e+00, 3.203500e+04
 9.370000e-01, 1.467799e+00, 3.728800e+04
 8.680000e-01, 2.154435e+00, 3.049500e+04
 7.312000e-01, 3.162278e+00, 3.106400e+04
 7.448000e-01, 4.641589e+00, 1.930400e+04
 6.000000e-04, 6.812921e+00, 9.370000e+02
 9.500000e-01, 1.000000e+01, 1.120900e+04
 2.200000e-03, 1.467799e+01, 1.260000e+03
 2.460000e-02, 2.154435e+01, 2.145000e+03
 6.800000e-03, 3.162278e+01, 1.117000e+03
 9.746000e-01, 4.641589e+01, 2.549000e+03
 1.000000e-03, 6.812921e+01, 2.410000e+02
 6.400000e-03, 1.000000e+02, 3.290000e+02
 7.206000e-01,-1.000000e+02, 9.440000e+02
 8.900000e-02,-6.812921e+01, 9.100000e+02
 1.408000e-01,-4.641589e+01, 1.417000e+03
 6.222000e-01,-3.162278e+01, 2.840000e+03
 9.826000e-01,-2.154435e+01, 5.145000e+03
 4.000000e-04,-1.467799e+01, 4.310000e+02
 1.200000e-03,-1.000000e+01, 1.156000e+03
 6.418000e-01,-6.812921e+00, 1.291400e+04
 1.034000e-01,-4.641589e+00, 1.245100e+04
 1.000000e-03,-3.162278e+00, 2.653000e+03
 6.030000e-01,-2.154435e+00, 3.047500e+04
 6.576000e-01,-1.467799e+00, 3.733500e+04
 9.310000e-01,-1.000000e+00, 3.662400e+04
 4.600000e-03,-6.812921e-01, 1.964700e+04
 7.428000e-01,-4.641589e-01, 4.341600e+04
 2.572000e-01,-3.162278e-01, 3.740100e+04
 2.000000e-03,-2.154435e-01, 1.614000e+04
 9.436000e-01,-1.467799e-01, 3.734000e+04
 1.800000e-03,-1.000000e-01, 8.753000e+03
 7.724000e-01,-6.812921e-02, 3.603800e+04
 8.276000e-01,-4.641589e-02, 4.112700e+04
 8.844000e-01,-3.162278e-02, 3.788000e+04
 9.000000e-03,-2.154435e-02, 1.564700e+04
 3.400000e-03,-1.467799e-02, 6.508000e+03
 4.610000e-01,-1.000000e-02, 4.147400e+04
 9.888000e-01, 1.000000e-02, 4.018400e+04
 2.480000e-02, 1.467799e-02, 2.276200e+04
 1.400000e-03, 2.154435e-02, 5.950000e+03
 2.276000e-01, 3.162278e-02, 3.759200e+04
 3.112000e-01, 4.641589e-02, 3.780400e+04
 1.000000e-03, 6.812921e-02, 8.127000e+03
 6.366000e-01, 1.000000e-01, 3.244700e+04
 3.000000e-03, 1.467799e-01, 1.079400e+04
 1.470000e-01, 2.154435e-01, 3.042600e+04
 6.754000e-01, 3.162278e-01, 3.530300e+04
 8.214000e-01, 4.641589e-01, 4.537800e+04
 3.000000e-03, 6.812921e-01, 1.440700e+04
 7.020000e-02, 1.000000e+00, 2.259100e+04
 6.000000e-04, 1.467799e+00, 1.401000e+03
 3.000000e-03, 2.154435e+00, 6.680000e+03
 1.200000e-03, 3.162278e+00, 5.286000e+03
 6.400000e-03, 4.641589e+00, 5.441000e+03
 3.558000e-01, 6.812921e+00, 1.116500e+04
 3.386000e-01, 1.000000e+01, 7.691000e+03
 9.126000e-01, 1.467799e+01, 7.559000e+03
 4.740000e-02, 2.154435e+01, 2.708000e+03
 3.640000e-02, 3.162278e+01, 1.767000e+03
 1.380000e-01, 4.641589e+01, 1.410000e+03
 8.390000e-01, 6.812921e+01, 1.471000e+03
 1.800000e-03, 1.000000e+02, 2.190000e+02
 8.188000e-01,-1.000000e+02, 9.710000e+02
 5.000000e-03,-6.812921e+01, 4.470000e+02
 5.200000e-03,-4.641589e+01, 7.220000e+02
 6.912000e-01,-3.162278e+01, 2.896000e+03
 3.140000e-02,-2.154435e+01, 2.472000e+03
 9.884000e-01,-1.467799e+01, 7.840000e+03
 8.000000e-04,-1.000000e+01, 1.073000e+03
 1.000000e-03,-6.812921e+00, 1.688000e+03
 2.200000e-03,-4.641589e+00, 4.934000e+03
 8.000000e-04,-3.162278e+00, 2.972000e+03
 2.846000e-01,-2.154435e+00, 2.694400e+04
 4.000000e-04,-1.467799e+00, 9.290000e+02
 3.934000e-01,-1.000000e+00, 2.862000e+04
 8.940000e-01,-6.812921e-01, 4.009900e+04
 2.656000e-01,-4.641589e-01, 3.020700e+04
 7.566000e-01,-3.162278e-01, 3.517800e+04
 4.600000e-03,-2.154435e-01, 1.356100e+04
 9.046000e-01,-1.467799e-01, 4.419100e+04
 8.924000e-01,-1.000000e-01, 4.774500e+04
 9.672000e-01,-6.812921e-02, 3.743300e+04
 2.570000e-01,-4.641589e-02, 3.442500e+04
 1.000000e-03,-3.162278e-02, 2.968000e+03
 5.378000e-01,-2.154435e-02, 3.713500e+04
 9.400000e-03,-1.467799e-02, 1.804400e+04
 7.894000e-01,-1.000000e-02, 4.201600e+04
 8.000000e-04, 1.000000e-02, 5.630000e+03
 5.300000e-02, 1.467799e-02, 2.551700e+04
 6.130000e-01, 2.154435e-02, 3.890900e+04
 3.000000e-03, 3.162278e-02, 1.163600e+04
 5.616000e-01, 4.641589e-02, 3.766900e+04
 3.244000e-01, 6.812921e-02, 3.050300e+04
 2.236000e-01, 1.000000e-01, 3.374100e+04
 8.744000e-01, 1.467799e-01, 3.497500e+04
 8.500000e-01, 2.154435e-01, 3.968800e+04
 6.000000e-04, 3.162278e-01, 5.299000e+03
 8.574000e-01, 4.641589e-01, 3.851700e+04
 8.858000e-01, 6.812921e-01, 4.349200e+04
 9.640000e-01, 1.000000e+00, 3.719500e+04
 4.224000e-01, 1.467799e+00, 3.335600e+04
 6.042000e-01, 2.154435e+00, 2.765400e+04
 9.816000e-01, 3.162278e+00, 2.840200e+04
 3.790000e-01, 4.641589e+00, 1.606200e+04
 7.344000e-01, 6.812921e+00, 1.339500e+04
 4.460000e-02, 1.000000e+01, 5.196000e+03
 4.350000e-01, 1.467799e+01, 5.432000e+03
 5.786000e-01, 2.154435e+01, 4.008000e+03
 3.200000e-03, 3.162278e+01, 8.640000e+02
 6.000000e-04, 4.641589e+01, 2.570000e+02
 1.264000e-01, 6.812921e+01, 9.850000e+02
 8.852000e-01, 1.000000e+02, 1.073000e+03
 1.190000e-01,-1.000000e+02, 6.510000e+02
 1.400000e-03,-6.812921e+01, 2.950000e+02
 9.400000e-03,-4.641589e+01, 7.900000e+02
 7.760000e-01,-3.162278e+01, 3.032000e+03
 1.400000e-03,-2.154435e+01, 9.630000e+02
 1.800000e-03,-1.467799e+01, 1.583000e+03
 6.000000e-04,-1.000000e+01, 1.080000e+03
 6.978000e-01,-6.812921e+00, 1.243400e+04
 8.600000e-03,-4.641589e+00, 8.728000e+03
 4.080000e-01,-3.162278e+00, 2.246100e+04
 3.700000e-02,-2.154435e+00, 1.857800e+04
 1.800000e-03,-1.467799e+00, 6.170000e+03
 4.600000e-03,-1.000000e+00, 1.526600e+04
 1.600000e-03,-6.812921e-01, 6.149000e+03
 1.734000e-01,-4.641589e-01, 3.245200e+04
 7.748000e-01,-3.162278e-01, 4.497200e+04
 1.126000e-01,-2.154435e-01, 3.753900e+04
 6.000000e-04,-1.467799e-01, 2.962000e+03
 9.300000e-02,-1.000000e-01, 2.614900e+04
 8.000000e-04,-6.812921e-02, 4.393000e+03
 9.808000e-01,-4.641589e-02, 4.359000e+04
 9.510000e-01,-3.162278e-02, 4.757900e+04
 2.200000e-03,-2.154435e-02, 6.699000e+03
 6.176000e-01,-1.467799e-02, 3.957900e+04
 8.580000e-02,-1.000000e-02, 2.384200e+04
 7.058000e-01, 1.000000e-02, 3.645200e+04
 9.300000e-02, 1.467799e-02, 2.958400e+04
 1.000000e-03, 2.154435e-02, 7.593000e+03
 2.000000e-02, 3.162278e-02, 1.826400e+04
 1.600000e-03, 4.641589e-02, 9.297000e+03
 9.400000e-03, 6.812921e-02, 1.818000e+04
 9.908000e-01, 1.000000e-01, 3.632500e+04
 7.428000e-01, 1.467799e-01, 3.524100e+04
 9.806000e-01, 2.154435e-01, 3.669400e+04
 5.006000e-01, 3.162278e-01, 4.074800e+04
 3.996000e-01, 4.641589e-01, 3.534700e+04
 4.000000e-04, 6.812921e-01, 4.146000e+03
 3.800000e-03, 1.000000e+00, 1.292700e+04
 1.076000e-01, 1.467799e+00, 2.731300e+04
 5.164000e-01, 2.154435e+00, 2.817200e+04
 1.694000e-01, 3.162278e+00, 2.156000e+04
 4.100000e-02, 4.641589e+00, 9.703000e+03
 7.040000e-02, 6.812921e+00, 8.677000e+03
 3.110000e-01, 1.000000e+01, 8.248000e+03
 1.540000e-02, 1.467799e+01, 3.059000e+03
 2.374000e-01, 2.154435e+01, 3.342000e+03
 3.180000e-02, 3.162278e+01, 1.526000e+03
 8.884000e-01, 4.641589e+01, 2.222000e+03
 8.000000e-04, 6.812921e+01, 2.070000e+02
 4.600000e-03, 1.000000e+02, 3.210000e+02
 9.342000e-01,-1.000000e+02, 1.090000e+03
 7.800000e-02,-6.812921e+01, 9.160000e+02
 6.000000e-04,-4.641589e+01, 2.110000e+02
 1.206000e-01,-3.162278e+01, 2.143000e+03
 8.000000e-04,-2.154435e+01, 6.150000e+02
 9.614000e-01,-1.467799e+01, 7.462000e+03
 9.742000e-01,-1.000000e+01, 1.083700e+04
 2.080000e-02,-6.812921e+00, 5.999000e+03
 9.200000e-01,-4.641589e+00, 2.055300e+04
 2.600000e-03,-3.162278e+00, 5.759000e+03
 9.830000e-01,-2.154435e+00, 3.114000e+04
 2.000000e-03,-1.467799e+00, 1.687600e+04
 9.818000e-01,-1.000000e+00, 3.785100e+04
 1.080000e-02,-6.812921e-01, 1.571100e+04
 1.500000e-02,-4.641589e-01, 2.394500e+04
 5.166000e-01,-3.162278e-01, 3.619500e+04
 9.964000e-01,-2.154435e-01, 3.484800e+04
 1.260000e-02,-1.467799e-01, 2.462200e+04
 1.320000e-02,-1.000000e-01, 2.003400e+04
 9.142000e-01,-6.812921e-02, 4.131600e+04
 3.740000e-02,-4.641589e-02, 2.690800e+04
 9.316000e-01,-3.162278e-02, 3.473100e+04
 8.048000e-01,-2.154435e-02, 4.136800e+04
 8.334000e-01,-1.467799e-02, 3.571100e+04
 9.244000e-01,-1.000000e-02, 3.542600e+04
 9.802000e-01, 1.000000e-02, 4.237900e+04
 1.220000e-02, 1.467799e-02, 2.078700e+04
 8.078000e-01, 2.154435e-02, 4.572400e+04
 9.828000e-01, 3.162278e-02, 3.562800e+04
 6.488000e-01, 4.641589e-02, 3.558300e+04
 1.276000e-01, 6.812921e-02, 2.542900e+04
 9.858000e-01, 1.000000e-01, 4.216600e+04
 4.410000e-01, 1.467799e-01, 3.915800e+04
 8.140000e-01, 2.154435e-01, 3.980400e+04
 4.832000e-01, 3.162278e-01, 4.107800e+04
 1.000000e-03, 4.641589e-01, 7.555000e+03
 6.064000e-01, 6.812921e-01, 3.627800e+04
 5.800000e-03, 1.000000e+00, 1.527700e+04
 7.504000e-01, 1.467799e+00, 3.762800e+04
 9.612000e-01, 2.154435e+00, 3.145200e+04
 1.800000e-02, 3.162278e+00, 1.066200e+04
 5.480000e-02, 4.641589e+00, 1.089900e+04
 6.000000e-04, 6.812921e+00, 1.308000e+03
 4.120000e-02, 1.000000e+01, 5.258000e+03
 4.700000e-02, 1.467799e+01, 3.228000e+03
 2.150000e-01, 2.154435e+01, 3.137000e+03
 7.740000e-02, 3.162278e+01, 1.934000e+03
 1.540000e-02, 4.641589e+01, 1.018000e+03
 1.900000e-02, 6.812921e+01, 6.670000e+02
 2.574000e-01, 1.000000e+02, 7.400000e+02
 8.744000e-01,-1.000000e+02, 1.050000e+03
 2.090000e-01,-6.812921e+01, 1.042000e+03
 6.000000e-04,-4.641589e+01, 2.070000e+02
 3.540000e-02,-3.162278e+01, 1.841000e+03
 3.940000e-01,-2.154435e+01, 3.925000e+03
 3.524000e-01,-1.467799e+01, 5.202000e+03
 1.420000e-02,-1.000000e+01, 4.401000e+03
 4.442000e-01,-6.812921e+00, 1.235400e+04
 1.200000e-03,-4.641589e+00, 2.874000e+03
 7.420000e-01,-3.162278e+00, 2.405600e+04
 1.980000e-02,-2.154435e+00, 1.219200e+04
 9.820000e-01,-1.467799e+00, 3.356100e+04
 1.200000e-03,-1.000000e+00, 3.741000e+03
 3.696000e-01,-6.812921e-01, 2.886600e+04
 9.986000e-01,-4.641589e-01, 4.231400e+04
 1.600000e-03,-3.162278e-01, 7.089000e+03
 9.404000e-01,-2.154435e-01, 3.798700e+04
 6.860000e-02,-1.467799e-01, 2.944000e+04
 9.400000e-02,-1.000000e-01, 3.292000e+04
 5.536000e-01,-6.812921e-02, 3.840900e+04
 5.548000e-01,-4.641589e-02, 4.154700e+04
 8.730000e-01,-3.162278e-02, 3.989500e+04
 8.944000e-01,-2.154435e-02, 3.440200e+04
 3.000000e-03,-1.467799e-02, 8.451000e+03
 7.746000e-01,-1.000000e-02, 3.984200e+04
 1.290000e-01, 1.000000e-02, 3.085300e+04
 8.084000e-01, 1.467799e-02, 3.832900e+04
 1.200000e-03, 2.154435e-02, 8.682000e+03
 8.222000e-01, 3.162278e-02, 4.241900e+04
 1.200000e-03, 4.641589e-02, 8.178000e+03
 1.120000e-02, 6.812921e-02, 1.880300e+04
 8.118000e-01, 1.000000e-01, 4.401900e+04
 1.210000e-01, 1.467799e-01, 2.740800e+04
 5.600000e-03, 2.154435e-01, 1.468200e+04
 7.520000e-02, 3.162278e-01, 2.507900e+04
 4.000000e-03, 4.641589e-01, 1.105800e+04
 7.944000e-01, 6.812921e-01, 3.487300e+04
 4.168000e-01, 1.000000e+00, 3.294600e+04
 1.340000e-02, 1.467799e+00, 1.646800e+04
 7.878000e-01, 2.154435e+00, 3.170200e+04
 2.080000e-02, 3.162278e+00, 1.448800e+04
 8.534000e-01, 4.641589e+00, 2.222400e+04
 9.878000e-01, 6.812921e+00, 1.403700e+04
 1.800000e-03, 1.000000e+01, 1.750000e+03
 2.758000e-01, 1.467799e+01, 5.182000e+03
 8.922000e-01, 2.154435e+01, 4.803000e+03
 9.852000e-01, 3.162278e+01, 3.913000e+03
 9.360000e-01, 4.641589e+01, 2.354000e+03
 1.564000e-01, 6.812921e+01, 9.870000e+02
 9.760000e-02, 1.000000e+02, 6.360000e+02
 6.000000e-04,-1.000000e+02, 9.800000e+01
 9.842000e-01,-6.812921e+01, 1.806000e+03
 6.200000e-03,-4.641589e+01, 6.820000e+02
 9.348000e-01,-3.162278e+01, 3.479000e+03
 9.904000e-01,-2.154435e+01, 5.137000e+03
 2.444000e-01,-1.467799e+01, 4.889000e+03
 6.200000e-03,-1.000000e+01, 4.179000e+03
 1.320000e-02,-6.812921e+00, 5.746000e+03
 7.260000e-01,-4.641589e+00, 2.036300e+04
 1.200000e-03,-3.162278e+00, 3.272000e+03
 3.546000e-01,-2.154435e+00, 2.850800e+04
 6.000000e-04,-1.467799e+00, 9.548000e+03
 1.340000e-02,-1.000000e+00, 1.637200e+04
 3.400000e-02,-6.812921e-01, 2.704300e+04
 8.574000e-01,-4.641589e-01, 3.988300e+04
 5.000000e-03,-3.162278e-01, 1.085900e+04
 1.000000e-03,-2.154435e-01, 3.073000e+03
 9.326000e-01,-1.467799e-01, 3.824600e+04
 3.640000e-02,-1.000000e-01, 3.354900e+04
 9.056000e-01,-6.812921e-02, 4.253800e+04
 1.740000e-02,-4.641589e-02, 2.265700e+04
 5.872000e-01,-3.162278e-02, 3.354400e+04
 1.800000e-03,-2.154435e-02, 9.677000e+03
 2.040000e-01,-1.467799e-02, 3.368600e+04
 7.994000e-01,-1.000000e-02, 4.175000e+04
 9.670000e-01, 1.000000e-02, 4.429700e+04
 9.990000e-01, 1.467799e-02, 4.102700e+04
 8.496000e-01, 2.154435e-02, 4.009500e+04
 9.286000e-01, 3.162278e-02, 4.156900e+04
 6.000000e-03, 4.641589e-02, 1.980200e+04
 1.240000e-02, 6.812921e-02, 1.991900e+04
 8.800000e-01, 1.000000e-01, 4.236000e+04
 8.462000e-01, 1.467799e-01, 3.661200e+04
 7.800000e-03, 2.154435e-01, 1.592100e+04
 6.140000e-02, 3.162278e-01, 2.757900e+04
 7.600000e-03, 4.641589e-01, 2.115100e+04
 8.340000e-02, 6.812921e-01, 3.412900e+04
 4.000000e-04, 1.000000e+00, 1.754000e+03
 1.500000e-02, 1.467799e+00, 1.853500e+04
 2.600000e-03, 2.154435e+00, 1.199500e+04
 1.760000e-02, 3.162278e+00, 9.918000e+03
 1.420000e-02, 4.641589e+00, 8.473000e+03
 6.984000e-01, 6.812921e+00, 1.239800e+04
 4.258000e-01, 1.000000e+01, 7.986000e+03
 1.800000e-03, 1.467799e+01, 1.295000e+03
 2.200000e-01, 2.154435e+01, 3.222000e+03
 1.944000e-01, 3.162278e+01, 2.203000e+03
 1.900000e-02, 4.641589e+01, 1.016000e+03
 1.960000e-02, 6.812921e+01, 6.680000e+02
 9.318000e-01, 1.000000e+02, 1.098000e+03
 1.090000e-01,-1.000000e+02, 6.370000e+02
 4.620000e-02,-6.812921e+01, 8.200000e+02
 1.400000e-03,-4.641589e+01, 3.640000e+02
 6.714000e-01,-3.162278e+01, 2.988000e+03
 1.644000e-01,-2.154435e+01, 3.307000e+03
 2.600000e-03,-1.467799e+01, 1.722000e+03
