Xl,gamma,al,exp.al
 1.250000e-02,-1.000000e+02, 3.170000e+02, 5.286406e+02
 6.400000e-03,-1.000000e+02, 8.360000e+02, 3.723110e+02
 5.450000e-03,-1.000000e+02, 4.400000e+01, 3.401937e+02
 7.800000e-03,-1.000000e+02, 9.900000e+01, 4.147167e+02
 1.020000e-02,-1.000000e+02, 5.670000e+02, 4.773076e+02
 6.875000e-03,-1.000000e+02, 8.000000e+01, 3.872912e+02
 8.150000e-03,-1.000000e+02, 2.720000e+02, 4.245571e+02
 5.350000e-03,-1.000000e+02, 1.410000e+02, 3.366249e+02
 9.950000e-03,-1.000000e+02, 1.120000e+02, 4.712721e+02
 5.075000e-03,-1.000000e+02, 7.200000e+01, 3.266049e+02
 1.397500e-02,-1.000000e+02, 8.200000e+02, 5.582085e+02
 5.650000e-03,-1.000000e+02, 1.730000e+02, 3.472173e+02
 6.575000e-03,-1.000000e+02, 2.800000e+02, 3.779069e+02
 8.175000e-03,-1.000000e+02, 5.680000e+02, 4.252496e+02
 5.150000e-03,-1.000000e+02, 7.860000e+02, 3.293684e+02
 5.625000e-03,-1.000000e+02, 6.400000e+01, 3.463475e+02
 5.825000e-03,-1.000000e+02, 4.170000e+02, 3.532431e+02
 5.500000e-03,-1.000000e+02, 2.620000e+02, 3.419637e+02
 7.125000e-03,-1.000000e+02, 8.800000e+01, 3.949201e+02
 1.450000e-02,-1.000000e+02, 7.660000e+02, 5.682019e+02
 6.375000e-03,-1.000000e+02, 3.760000e+02, 3.715041e+02
 8.525000e-03,-1.000000e+02, 5.100000e+02, 4.348048e+02
 8.100000e-03,-1.000000e+02, 5.240000e+02, 4.231680e+02
 8.825000e-03,-1.000000e+02, 4.230000e+02, 4.427956e+02
 8.425000e-03,-1.000000e+02, 2.360000e+02, 4.321009e+02
 6.225000e-03,-1.000000e+02, 2.490000e+02, 3.666213e+02
 7.600000e-03,-1.000000e+02, 1.220000e+02, 4.089674e+02
 7.050000e-03,-1.000000e+02, 1.660000e+02, 3.926491e+02
 1.512500e-02,-1.000000e+02, 7.610000e+02, 5.797690e+02
 5.325000e-03,-1.000000e+02, 1.300000e+02, 3.357266e+02
 7.175000e-03,-1.000000e+02, 3.440000e+02, 3.964258e+02
 5.800000e-03,-1.000000e+02, 5.810000e+02, 3.523890e+02
 6.950000e-03,-1.000000e+02, 7.200000e+01, 3.895976e+02
 6.475000e-03,-1.000000e+02, 1.451000e+03, 3.747206e+02
 6.400000e-03,-1.000000e+02, 1.320000e+02, 3.723110e+02
 6.400000e-03,-1.000000e+02, 2.120000e+02, 3.723110e+02
 9.700000e-03,-1.000000e+02, 1.016000e+03, 4.651348e+02
 5.625000e-03,-1.000000e+02, 1.360000e+02, 3.463475e+02
 7.150000e-03,-1.000000e+02, 2.140000e+02, 3.956737e+02
 9.150000e-03,-1.000000e+02, 4.410000e+02, 4.512556e+02
 5.850000e-03,-1.000000e+02, 6.200000e+01, 3.540951e+02
 5.200000e-03,-1.000000e+02, 1.160000e+02, 3.311977e+02
 7.550000e-03,-1.000000e+02, 1.170000e+02, 4.075151e+02
 1.910000e-02,-1.000000e+02, 6.920000e+02, 6.462326e+02
 8.900000e-03,-1.000000e+02, 9.700000e+01, 4.447657e+02
 7.075000e-03,-1.000000e+02, 4.330000e+02, 3.934077e+02
 6.625000e-03,-1.000000e+02, 6.900000e+01, 3.794889e+02
 1.210000e-02,-1.000000e+02, 9.050000e+02, 5.202065e+02
 6.875000e-03,-1.000000e+02, 3.380000e+02, 3.872912e+02
 8.775000e-03,-1.000000e+02, 1.028000e+03, 4.414762e+02
 1.145000e-02,-1.000000e+02, 6.650000e+02, 5.060821e+02
 1.280000e-02,-1.000000e+02, 3.070000e+02, 5.348444e+02
 8.125000e-03,-1.000000e+02, 2.060000e+02, 4.238632e+02
 5.400000e-03,-1.000000e+02, 4.050000e+02, 3.384141e+02
 5.175000e-03,-1.000000e+02, 2.060000e+02, 3.302843e+02
 6.925000e-03,-1.000000e+02, 3.670000e+02, 3.888305e+02
 9.000000e-03,-1.000000e+02, 2.160000e+02, 4.473757e+02
 5.725000e-03,-1.000000e+02, 3.350000e+02, 3.498132e+02
 6.625000e-03,-1.000000e+02, 8.500000e+01, 3.794889e+02
 6.325000e-03,-1.000000e+02, 2.890000e+02, 3.698843e+02
 1.235000e-02,-1.000000e+02, 1.900000e+02, 5.255000e+02
 1.272500e-02,-1.000000e+02, 2.920000e+02, 5.333030e+02
 7.225000e-03,-1.000000e+02, 3.160000e+02, 3.979250e+02
 6.050000e-03,-1.000000e+02, 2.720000e+02, 3.608339e+02
 7.900000e-03,-1.000000e+02, 2.870000e+02, 4.175565e+02
 6.550000e-03,-1.000000e+02, 6.500000e+02, 3.771131e+02
 1.067500e-02,-1.000000e+02, 2.290000e+02, 4.885081e+02
 8.375000e-03,-1.000000e+02, 2.790000e+02, 4.307412e+02
 6.850000e-03,-1.000000e+02, 6.030000e+02, 3.865189e+02
 7.000000e-03,-1.000000e+02, 1.570000e+02, 3.911267e+02
 5.725000e-03,-1.000000e+02, 3.220000e+02, 3.498132e+02
 6.100000e-03,-1.000000e+02, 8.590000e+02, 3.624976e+02
 5.250000e-03,-1.000000e+02, 1.760000e+02, 3.330168e+02
 5.050000e-03,-1.000000e+02, 2.220000e+02, 3.256786e+02
 1.035000e-02,-1.000000e+02, 3.850000e+02, 4.808817e+02
 6.425000e-03,-1.000000e+02, 5.600000e+01, 3.731161e+02
 1.270000e-02,-1.000000e+02, 1.980000e+02, 5.327878e+02
 1.275000e-02,-1.000000e+02, 4.050000e+02, 5.338175e+02
 5.775000e-03,-1.000000e+02, 6.800000e+01, 3.515326e+02
 1.577500e-02,-1.000000e+02, 7.920000e+02, 5.914417e+02
 6.800000e-03,-1.000000e+02, 3.570000e+02, 3.849691e+02
 5.350000e-03,-1.000000e+02, 2.050000e+02, 3.366249e+02
 7.500000e-03,-1.000000e+02, 4.470000e+02, 4.060568e+02
 6.950000e-03,-1.000000e+02, 2.050000e+02, 3.895976e+02
 7.500000e-03,-1.000000e+02, 6.700000e+01, 4.060568e+02
 7.625000e-03,-1.000000e+02, 1.630000e+02, 4.096912e+02
 8.925000e-03,-1.000000e+02, 1.136000e+03, 4.454200e+02
 7.175000e-03,-1.000000e+02, 1.750000e+02, 3.964258e+02
 5.775000e-03,-1.000000e+02, 8.540000e+02, 3.515326e+02
 8.925000e-03,-1.000000e+02, 4.280000e+02, 4.454200e+02
 5.375000e-03,-1.000000e+02, 8.640000e+02, 3.375207e+02
 1.407500e-02,-1.000000e+02, 8.200000e+02, 5.601322e+02
 6.075000e-03,-1.000000e+02, 6.100000e+02, 3.616668e+02
 8.400000e-03,-1.000000e+02, 5.510000e+02, 4.314217e+02
 6.850000e-03,-1.000000e+02, 1.980000e+02, 3.865189e+02
 5.125000e-03,-1.000000e+02, 2.290000e+02, 3.284498e+02
 6.075000e-03,-1.000000e+02, 2.200000e+02, 3.616668e+02
 8.950000e-03,-1.000000e+02, 2.870000e+02, 4.460731e+02
 8.425000e-03,-1.000000e+02, 1.910000e+02, 4.321009e+02
 7.350000e-03,-1.000000e+02, 2.990000e+02, 4.016449e+02
 1.375000e-02,-1.000000e+02, 2.300000e+02, 5.538443e+02
 1.422500e-02,-1.000000e+02, 4.780000e+02, 5.629998e+02
 9.500000e-03,-1.000000e+02, 1.410000e+02, 4.601493e+02
 8.550000e-03,-1.000000e+02, 4.520000e+02, 4.354776e+02
 1.252500e-02,-1.000000e+02, 1.655000e+03, 5.291616e+02
 5.500000e-03,-1.000000e+02, 6.440000e+02, 3.419637e+02
 5.700000e-03,-1.000000e+02, 1.400000e+02, 3.489502e+02
 1.882500e-02,-1.000000e+02, 1.209000e+03, 6.419795e+02
 5.350000e-03,-1.000000e+02, 3.050000e+02, 3.366249e+02
 1.010000e-02,-1.000000e+02, 7.640000e+02, 4.749054e+02
 5.300000e-03,-1.000000e+02, 4.230000e+02, 3.348258e+02
 8.200000e-03,-1.000000e+02, 3.120000e+02, 4.259407e+02
 9.275000e-03,-1.000000e+02, 2.100000e+02, 4.544571e+02
 1.362500e-02,-1.000000e+02, 6.250000e+02, 5.513980e+02
 9.800000e-03,-1.000000e+02, 2.770000e+02, 4.676022e+02
 5.600000e-03,-1.000000e+02, 8.110000e+02, 3.454754e+02
 1.197500e-02,-1.000000e+02, 1.167000e+03, 5.175314e+02
 8.175000e-03,-1.000000e+02, 3.880000e+02, 4.252496e+02
 7.775000e-03,-1.000000e+02, 1.170000e+02, 4.140032e+02
 8.600000e-03,-1.000000e+02, 1.299000e+03, 4.368194e+02
 7.700000e-03,-1.000000e+02, 9.900000e+01, 4.118539e+02
 1.242500e-02,-1.000000e+02, 3.490000e+02, 5.270736e+02
 5.175000e-03,-1.000000e+02, 1.630000e+02, 3.302843e+02
 5.400000e-03,-1.000000e+02, 1.700000e+02, 3.384141e+02
 6.475000e-03,-1.000000e+02, 7.800000e+02, 3.747206e+02
 7.475000e-03,-1.000000e+02, 5.120000e+02, 4.053254e+02
 9.625000e-03,-1.000000e+02, 4.580000e+02, 4.632733e+02
 5.825000e-03,-1.000000e+02, 7.300000e+01, 3.532431e+02
 1.557500e-02,-1.000000e+02, 3.670000e+02, 5.878875e+02
 5.775000e-03,-1.000000e+02, 1.210000e+02, 3.515326e+02
 8.450000e-03,-1.000000e+02, 8.040000e+02, 4.327788e+02
 6.950000e-03,-1.000000e+02, 4.550000e+02, 3.895976e+02
 7.200000e-03,-1.000000e+02, 1.420000e+02, 3.971762e+02
 6.175000e-03,-1.000000e+02, 4.840000e+02, 3.649779e+02
 7.375000e-03,-1.000000e+02, 1.560000e+02, 4.023841e+02
 9.450000e-03,-1.000000e+02, 8.940000e+02, 4.588921e+02
 1.160000e-02,-1.000000e+02, 2.040000e+02, 5.093893e+02
 5.350000e-03,-1.000000e+02, 8.700000e+01, 3.366249e+02
 7.225000e-03,-1.000000e+02, 1.207000e+03, 3.979250e+02
 5.575000e-03,-1.000000e+02, 4.850000e+02, 3.446009e+02
 6.650000e-03,-1.000000e+02, 7.300000e+02, 3.802772e+02
 5.175000e-03,-1.000000e+02, 2.030000e+02, 3.302843e+02
 6.275000e-03,-1.000000e+02, 8.100000e+01, 3.682567e+02
 9.300000e-03,-1.000000e+02, 1.490000e+02, 4.550940e+02
 8.875000e-03,-1.000000e+02, 3.200000e+02, 4.441102e+02
 6.575000e-03,-1.000000e+02, 5.400000e+02, 3.779069e+02
 5.275000e-03,-1.000000e+02, 4.250000e+02, 3.339225e+02
 9.525000e-03,-1.000000e+02, 3.540000e+02, 4.607762e+02
 5.150000e-03,-1.000000e+02, 1.710000e+02, 3.293684e+02
 9.775000e-03,-1.000000e+02, 4.190000e+02, 4.669869e+02
 8.150000e-03,-1.000000e+02, 3.890000e+02, 4.245571e+02
 5.300000e-03,-1.000000e+02, 4.700000e+02, 3.348258e+02
 7.725000e-03,-1.000000e+02, 5.140000e+02, 4.125718e+02
 5.700000e-03,-1.000000e+02, 1.240000e+02, 3.489502e+02
 7.125000e-03,-1.000000e+02, 7.180000e+02, 3.949201e+02
 5.750000e-03,-1.000000e+02, 1.350000e+02, 3.506740e+02
 2.195000e-02,-1.000000e+02, 9.070000e+02, 6.878276e+02
 8.475000e-03,-1.000000e+02, 5.400000e+02, 4.334554e+02
 6.225000e-03,-1.000000e+02, 1.044000e+03, 3.666213e+02
 5.050000e-03,-1.000000e+02, 7.000000e+01, 3.256786e+02
 7.675000e-03,-1.000000e+02, 2.720000e+02, 4.111345e+02
 9.050000e-03,-1.000000e+02, 1.860000e+02, 4.486737e+02
 5.550000e-03,-1.000000e+02, 4.360000e+02, 3.437242e+02
 6.750000e-03,-1.000000e+02, 1.073000e+03, 3.834123e+02
 8.825000e-03,-1.000000e+02, 2.810000e+02, 4.427956e+02
 6.275000e-03,-1.000000e+02, 1.940000e+02, 3.682567e+02
 7.350000e-03,-1.000000e+02, 9.930000e+02, 4.016449e+02
 6.075000e-03,-1.000000e+02, 8.800000e+01, 3.616668e+02
 8.850000e-03,-1.000000e+02, 2.510000e+02, 4.434535e+02
 5.500000e-03,-1.000000e+02, 2.680000e+02, 3.419637e+02
 8.750000e-03,-1.000000e+02, 7.580000e+02, 4.408146e+02
 7.775000e-03,-1.000000e+02, 2.760000e+02, 4.140032e+02
 5.050000e-03,-1.000000e+02, 2.790000e+02, 3.256786e+02
 8.200000e-03,-1.000000e+02, 3.510000e+02, 4.259407e+02
 6.925000e-03,-1.000000e+02, 1.350000e+02, 3.888305e+02
 5.250000e-03,-1.000000e+02, 1.440000e+02, 3.330168e+02
 6.625000e-03,-1.000000e+02, 6.900000e+01, 3.794889e+02
 8.150000e-03,-1.000000e+02, 8.360000e+02, 4.245571e+02
 5.975000e-03,-1.000000e+02, 5.290000e+02, 3.583227e+02
 7.625000e-03,-1.000000e+02, 2.160000e+02, 4.096912e+02
 6.200000e-03,-1.000000e+02, 1.080000e+02, 3.658006e+02
 1.022500e-02,-1.000000e+02, 1.024000e+03, 4.779058e+02
 5.225000e-03,-1.000000e+02, 6.400000e+01, 3.321085e+02
 1.357500e-02,-1.000000e+02, 7.010000e+02, 5.504150e+02
 9.200000e-03,-1.000000e+02, 5.300000e+02, 4.525396e+02
 1.227500e-02,-1.000000e+02, 2.360000e+02, 5.239198e+02
 1.515000e-02,-1.000000e+02, 4.750000e+02, 5.802245e+02
 7.125000e-03,-1.000000e+02, 1.380000e+02, 3.949201e+02
 1.147500e-02,-1.000000e+02, 1.870000e+02, 5.066353e+02
 7.725000e-03,-1.000000e+02, 6.580000e+02, 4.125718e+02
 1.030000e-02,-1.000000e+02, 2.140000e+02, 4.796942e+02
 9.400000e-03,-1.000000e+02, 4.290000e+02, 4.576305e+02
 6.875000e-03,-1.000000e+02, 1.291000e+03, 3.872912e+02
 6.850000e-03,-1.000000e+02, 1.449000e+03, 3.865189e+02
 5.175000e-03,-1.000000e+02, 2.080000e+02, 3.302843e+02
 8.475000e-03,-1.000000e+02, 7.400000e+01, 4.334554e+02
 2.787500e-02,-1.000000e+02, 5.440000e+02, 7.626434e+02
 5.400000e-03,-1.000000e+02, 1.350000e+02, 3.384141e+02
 5.125000e-03,-1.000000e+02, 8.800000e+01, 3.284498e+02
 8.550000e-03,-1.000000e+02, 6.700000e+01, 4.354776e+02
 5.100000e-03,-1.000000e+02, 1.500000e+02, 3.275287e+02
 8.550000e-03,-1.000000e+02, 4.120000e+02, 4.354776e+02
 1.205000e-02,-1.000000e+02, 3.990000e+02, 5.191387e+02
 8.100000e-03,-1.000000e+02, 2.660000e+02, 4.231680e+02
 1.365000e-02,-1.000000e+02, 2.280000e+02, 5.518885e+02
 5.550000e-03,-1.000000e+02, 7.550000e+02, 3.437242e+02
 9.725000e-03,-1.000000e+02, 1.670000e+02, 4.657532e+02
 6.850000e-03,-1.000000e+02, 3.020000e+02, 3.865189e+02
 6.150000e-03,-1.000000e+02, 1.080000e+02, 3.641532e+02
 9.900000e-03,-1.000000e+02, 1.590000e+02, 4.700529e+02
 7.025000e-03,-1.000000e+02, 1.710000e+02, 3.918887e+02
 1.067500e-02,-1.000000e+02, 7.310000e+02, 4.885081e+02
 6.350000e-03,-1.000000e+02, 1.040000e+02, 3.706951e+02
 9.275000e-03,-1.000000e+02, 2.030000e+02, 4.544571e+02
 5.800000e-03,-1.000000e+02, 6.270000e+02, 3.523890e+02
 6.250000e-03,-1.000000e+02, 3.410000e+02, 3.674400e+02
 7.800000e-03,-1.000000e+02, 7.440000e+02, 4.147167e+02
 8.400000e-03,-1.000000e+02, 1.400000e+02, 4.314217e+02
 1.040000e-02,-1.000000e+02, 5.330000e+02, 4.820654e+02
 7.100000e-03,-1.000000e+02, 4.890000e+02, 3.941647e+02
 7.250000e-03,-1.000000e+02, 1.168000e+03, 3.986722e+02
 6.200000e-03,-1.000000e+02, 6.000000e+01, 3.658006e+02
 8.300000e-03,-1.000000e+02, 7.860000e+02, 4.286918e+02
 6.575000e-03,-1.000000e+02, 1.720000e+02, 3.779069e+02
 8.200000e-03,-1.000000e+02, 2.110000e+02, 4.259407e+02
 5.800000e-03,-1.000000e+02, 1.250000e+02, 3.523890e+02
 8.750000e-03,-1.000000e+02, 3.350000e+02, 4.408146e+02
 5.050000e-03,-1.000000e+02, 1.860000e+02, 3.256786e+02
 5.350000e-03,-1.000000e+02, 6.780000e+02, 3.366249e+02
 9.450000e-03,-1.000000e+02, 4.030000e+02, 4.588921e+02
 5.700000e-03,-1.000000e+02, 3.140000e+02, 3.489502e+02
 7.650000e-03,-1.000000e+02, 9.000000e+01, 4.104136e+02
 8.050000e-03,-1.000000e+02, 2.780000e+02, 4.217735e+02
 1.512500e-02,-1.000000e+02, 6.140000e+02, 5.797690e+02
 5.850000e-03,-1.000000e+02, 1.410000e+02, 3.540951e+02
 6.150000e-03,-1.000000e+02, 1.100000e+02, 3.641532e+02
 6.825000e-03,-1.000000e+02, 2.202000e+03, 3.857449e+02
 1.057500e-02,-1.000000e+02, 3.480000e+02, 4.861784e+02
 1.115000e-02,-1.000000e+02, 2.920000e+02, 4.993779e+02
 7.050000e-03,-1.000000e+02, 5.520000e+02, 3.926491e+02
 5.250000e-03,-1.000000e+02, 6.760000e+02, 3.330168e+02
 6.525000e-03,-1.000000e+02, 7.170000e+02, 3.763174e+02
 1.437500e-02,-1.000000e+02, 1.005000e+03, 5.658460e+02
 6.100000e-03,-1.000000e+02, 6.220000e+02, 3.624976e+02
 6.825000e-03,-1.000000e+02, 8.200000e+01, 3.857449e+02
 8.525000e-03,-1.000000e+02, 2.730000e+02, 4.348048e+02
 6.250000e-03,-1.000000e+02, 7.900000e+01, 3.674400e+02
 8.150000e-03,-1.000000e+02, 1.440000e+02, 4.245571e+02
 5.650000e-03,-1.000000e+02, 2.337000e+03, 3.472173e+02
 6.050000e-03,-1.000000e+02, 1.170000e+02, 3.608339e+02
 5.175000e-03,-1.000000e+02, 2.000000e+02, 3.302843e+02
 6.375000e-03,-1.000000e+02, 7.400000e+02, 3.715041e+02
 7.950000e-03,-1.000000e+02, 5.690000e+02, 4.189678e+02
 7.525000e-03,-1.000000e+02, 2.190000e+02, 4.067867e+02
 1.627500e-02,-1.000000e+02, 6.110000e+02, 6.001874e+02
 1.212500e-02,-1.000000e+02, 4.190000e+02, 5.207392e+02
 1.030000e-02,-1.000000e+02, 2.100000e+02, 4.796942e+02
 7.900000e-03,-1.000000e+02, 6.720000e+02, 4.175565e+02
 7.600000e-03,-1.000000e+02, 5.300000e+02, 4.089674e+02
 6.000000e-03,-1.000000e+02, 1.596000e+03, 3.591619e+02
 5.525000e-03,-1.000000e+02, 6.900000e+01, 3.428451e+02
 6.100000e-03,-1.000000e+02, 8.100000e+01, 3.624976e+02
 6.175000e-03,-1.000000e+02, 1.020000e+02, 3.649779e+02
 7.550000e-03,-1.000000e+02, 3.770000e+02, 4.075151e+02
 5.500000e-03,-1.000000e+02, 8.800000e+01, 3.419637e+02
 1.190000e-02,-1.000000e+02, 5.220000e+02, 5.159171e+02
 1.105000e-02,-1.000000e+02, 3.440000e+02, 4.971159e+02
 5.800000e-03,-1.000000e+02, 1.210000e+02, 3.523890e+02
 6.675000e-03,-1.000000e+02, 1.030000e+02, 3.810637e+02
 5.850000e-03,-1.000000e+02, 8.800000e+01, 3.540951e+02
 7.050000e-03,-1.000000e+02, 3.790000e+02, 3.926491e+02
 8.250000e-03,-1.000000e+02, 1.390000e+02, 4.273189e+02
 7.400000e-03,-1.000000e+02, 2.210000e+02, 4.031218e+02
 5.800000e-03,-1.000000e+02, 9.930000e+02, 3.523890e+02
 9.325000e-03,-1.000000e+02, 5.910000e+02, 4.557298e+02
 6.025000e-03,-1.000000e+02, 3.890000e+02, 3.599989e+02
 9.325000e-03,-1.000000e+02, 4.500000e+02, 4.557298e+02
 7.750000e-03,-1.000000e+02, 1.190000e+02, 4.132882e+02
 5.550000e-03,-1.000000e+02, 5.540000e+02, 3.437242e+02
 5.550000e-03,-1.000000e+02, 2.290000e+02, 3.437242e+02
 1.362500e-02,-1.000000e+02, 2.650000e+02, 5.513980e+02
 5.475000e-03,-1.000000e+02, 1.882000e+03, 3.410799e+02
 5.850000e-03,-1.000000e+02, 3.420000e+02, 3.540951e+02
 6.475000e-03,-1.000000e+02, 6.280000e+02, 3.747206e+02
 1.777500e-02,-1.000000e+02, 1.247000e+03, 6.253059e+02
 8.375000e-03,-1.000000e+02, 1.050000e+02, 4.307412e+02
 5.450000e-03,-1.000000e+02, 9.400000e+01, 3.401937e+02
 8.100000e-03,-1.000000e+02, 2.120000e+02, 4.231680e+02
 6.825000e-03,-1.000000e+02, 3.140000e+02, 3.857449e+02
 5.950000e-03,-1.000000e+02, 1.820000e+02, 3.574815e+02
 5.950000e-03,-1.000000e+02, 6.370000e+02, 3.574815e+02
 6.600000e-03,-1.000000e+02, 6.800000e+01, 3.786988e+02
 6.625000e-03,-1.000000e+02, 3.790000e+02, 3.794889e+02
 7.625000e-03,-1.000000e+02, 1.150000e+02, 4.096912e+02
 1.062500e-02,-1.000000e+02, 1.180000e+02, 4.873451e+02
 1.875000e-02,-1.000000e+02, 2.110000e+02, 6.408116e+02
 6.150000e-03,-1.000000e+02, 8.200000e+02, 3.641532e+02
 8.400000e-03,-1.000000e+02, 3.480000e+02, 4.314217e+02
 1.117500e-02,-1.000000e+02, 5.360000e+02, 4.999412e+02
 7.000000e-03,-1.000000e+02, 1.650000e+02, 3.911267e+02
 6.900000e-03,-1.000000e+02, 2.430000e+02, 3.880617e+02
 1.002500e-02,-1.000000e+02, 6.800000e+02, 4.730932e+02
 8.800000e-03,-1.000000e+02, 1.890000e+02, 4.421365e+02
 1.255000e-02,-1.000000e+02, 3.690000e+02, 5.296817e+02
 5.200000e-03,-1.000000e+02, 1.200000e+02, 3.311977e+02
 7.975000e-03,-1.000000e+02, 2.880000e+02, 4.196713e+02
 6.225000e-03,-1.000000e+02, 5.510000e+02, 3.666213e+02
 1.712500e-02,-1.000000e+02, 1.628000e+03, 6.146186e+02
 5.325000e-03,-1.000000e+02, 1.149000e+03, 3.357266e+02
 6.450000e-03,-1.000000e+02, 1.890000e+02, 3.739193e+02
 1.532500e-02,-1.000000e+02, 9.550000e+02, 5.833983e+02
 7.325000e-03,-1.000000e+02, 6.250000e+02, 4.009041e+02
 8.175000e-03,-1.000000e+02, 1.006000e+03, 4.252496e+02
 6.425000e-03,-1.000000e+02, 1.420000e+02, 3.731161e+02
 7.575000e-03,-1.000000e+02, 3.520000e+02, 4.082420e+02
 1.002500e-02,-1.000000e+02, 2.750000e+02, 4.730932e+02
 1.195000e-02,-1.000000e+02, 8.620000e+02, 5.169941e+02
 5.275000e-03,-1.000000e+02, 1.730000e+02, 3.339225e+02
 1.435000e-02,-1.000000e+02, 8.050000e+02, 5.653731e+02
 8.850000e-03,-1.000000e+02, 2.740000e+02, 4.434535e+02
 7.900000e-03,-1.000000e+02, 4.830000e+02, 4.175565e+02
 7.100000e-03,-1.000000e+02, 4.240000e+02, 3.941647e+02
 6.700000e-03,-1.000000e+02, 2.870000e+02, 3.818484e+02
 5.875000e-03,-1.000000e+02, 3.280000e+02, 3.549449e+02
 5.675000e-03,-1.000000e+02, 4.780000e+02, 3.480849e+02
 6.325000e-03,-1.000000e+02, 8.800000e+01, 3.698843e+02
 5.925000e-03,-1.000000e+02, 2.420000e+02, 3.566381e+02
 2.350000e-02,-1.000000e+02, 1.172000e+03, 7.087634e+02
 5.100000e-03,-1.000000e+02, 5.690000e+02, 3.275287e+02
 5.675000e-03,-1.000000e+02, 1.020000e+02, 3.480849e+02
 7.150000e-03,-1.000000e+02, 2.570000e+02, 3.956737e+02
 5.300000e-03,-1.000000e+02, 1.100000e+02, 3.348258e+02
 1.210000e-02,-1.000000e+02, 1.580000e+02, 5.202065e+02
 7.000000e-03,-1.000000e+02, 2.680000e+02, 3.911267e+02
 1.342500e-02,-1.000000e+02, 4.990000e+02, 5.474508e+02
 6.300000e-03,-1.000000e+02, 2.009000e+03, 3.690715e+02
 6.575000e-03,-1.000000e+02, 5.830000e+02, 3.779069e+02
 1.612500e-02,-1.000000e+02, 2.130000e+02, 5.975843e+02
 1.192500e-02,-1.000000e+02, 7.590000e+02, 5.164560e+02
 5.925000e-03,-1.000000e+02, 1.630000e+02, 3.566381e+02
 7.025000e-03,-1.000000e+02, 1.570000e+02, 3.918887e+02
 1.412500e-02,-1.000000e+02, 4.600000e+02, 5.610905e+02
 1.695000e-02,-1.000000e+02, 4.270000e+02, 6.116907e+02
 5.300000e-03,-1.000000e+02, 7.840000e+02, 3.348258e+02
 6.075000e-03,-1.000000e+02, 2.630000e+02, 3.616668e+02
 5.550000e-03,-1.000000e+02, 2.940000e+02, 3.437242e+02
 7.175000e-03,-1.000000e+02, 2.490000e+02, 3.964258e+02
 7.625000e-03,-1.000000e+02, 3.570000e+02, 4.096912e+02
 6.875000e-03,-1.000000e+02, 1.680000e+02, 3.872912e+02
 1.872500e-02,-1.000000e+02, 9.690000e+02, 6.404215e+02
 9.950000e-03,-1.000000e+02, 3.780000e+02, 4.712721e+02
 2.240000e-02,-1.000000e+02, 3.410000e+02, 6.940182e+02
 1.132500e-02,-1.000000e+02, 8.750000e+02, 5.033034e+02
 1.700000e-02,-1.000000e+02, 2.560000e+02, 6.125295e+02
 5.175000e-03,-1.000000e+02, 3.320000e+02, 3.302843e+02
 9.525000e-03,-1.000000e+02, 2.670000e+02, 4.607762e+02
 7.375000e-03,-1.000000e+02, 1.267000e+03, 4.023841e+02
 7.475000e-03,-1.000000e+02, 2.100000e+02, 4.053254e+02
 1.102500e-02,-1.000000e+02, 2.591000e+03, 4.965483e+02
 9.400000e-03,-1.000000e+02, 2.690000e+02, 4.576305e+02
 5.875000e-03,-1.000000e+02, 5.900000e+02, 3.549449e+02
 1.005000e-02,-1.000000e+02, 4.470000e+02, 4.736983e+02
 7.425000e-03,-1.000000e+02, 2.500000e+02, 4.038578e+02
 1.050000e-02,-1.000000e+02, 7.560000e+02, 4.844213e+02
 6.175000e-03,-1.000000e+02, 1.900000e+02, 3.649779e+02
 5.200000e-03,-1.000000e+02, 2.290000e+02, 3.311977e+02
 5.375000e-03,-1.000000e+02, 1.560000e+02, 3.375207e+02
 1.015000e-02,-1.000000e+02, 2.390000e+02, 4.761085e+02
 6.125000e-03,-1.000000e+02, 6.030000e+02, 3.633264e+02
 7.175000e-03,-1.000000e+02, 1.990000e+02, 3.964258e+02
 9.400000e-03,-1.000000e+02, 2.680000e+02, 4.576305e+02
 1.160000e-02,-1.000000e+02, 2.090000e+02, 5.093893e+02
 5.275000e-03,-1.000000e+02, 8.600000e+01, 3.339225e+02
 6.600000e-03,-1.000000e+02, 1.080000e+02, 3.786988e+02
 5.450000e-03,-1.000000e+02, 4.860000e+02, 3.401937e+02
 1.152500e-02,-1.000000e+02, 5.830000e+02, 5.077394e+02
 6.825000e-03,-1.000000e+02, 4.980000e+02, 3.857449e+02
 9.125000e-03,-1.000000e+02, 4.230000e+02, 4.506118e+02
 5.825000e-03,-1.000000e+02, 6.000000e+01, 3.532431e+02
 5.250000e-03,-1.000000e+02, 5.280000e+02, 3.330168e+02
 6.375000e-03,-1.000000e+02, 2.830000e+02, 3.715041e+02
 1.175000e-02,-1.000000e+02, 1.142000e+03, 5.126675e+02
 5.850000e-03,-1.000000e+02, 2.430000e+02, 3.540951e+02
 9.925000e-03,-1.000000e+02, 5.120000e+02, 4.706630e+02
 5.700000e-03,-1.000000e+02, 1.019000e+03, 3.489502e+02
 7.525000e-03,-1.000000e+02, 3.340000e+02, 4.067867e+02
 8.275000e-03,-1.000000e+02, 1.250000e+02, 4.280060e+02
 5.350000e-03,-1.000000e+02, 7.780000e+02, 3.366249e+02
