Xl,gamma,al,exp.al,all.age
 8.200000e-03,-1.000000e+00, 2.500000e+01, 3.908814e+02, 8.000000e+01
 3.600000e-01,-1.000000e+00, 3.788000e+03, 5.635113e+03, 3.094000e+03
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 3.430000e-02,-1.000000e+00, 1.278000e+03, 1.176813e+03, 9.910000e+02
 3.690000e-01,-1.000000e+00, 1.176300e+04, 5.717217e+03, 1.377000e+04
 1.380000e-02,-1.000000e+00, 1.490000e+02, 5.896686e+02, 4.350000e+02
 6.900000e-03,-1.000000e+00, 7.210000e+02, 3.402832e+02, 4.000000e+01
 1.787000e-01,-1.000000e+00, 9.926000e+03, 3.670893e+03, 8.390000e+02
 7.200000e-03,-1.000000e+00, 5.380000e+02, 3.521505e+02, 2.320000e+02
 4.011000e-01,-1.000000e+00, 1.786000e+03, 6.001528e+03, 3.007000e+03
 3.012000e-01,-1.000000e+00, 3.021000e+03, 5.069441e+03, 2.168000e+03
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 1.230000e-02,-1.000000e+00, 3.200000e+01, 5.389377e+02, 2.531000e+03
 6.000000e-04,-1.000000e+00, 4.000000e+00, 4.313654e+01, 9.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 5.000000e-04,-1.000000e+00, 1.000000e+00, 3.668855e+01, 6.000000e+00
 8.100000e-03,-1.000000e+00, 2.560000e+02, 3.870625e+02, 2.700000e+01
 5.000000e-04,-1.000000e+00, 8.000000e+00, 3.668855e+01, 2.000000e+00
 2.541000e-01,-1.000000e+00, 1.627500e+04, 4.573205e+03, 1.860000e+03
 6.000000e-04,-1.000000e+00, 6.000000e+00, 4.313654e+01, 2.000000e+00
 1.200000e-03,-1.000000e+00, 3.600000e+01, 7.900217e+01, 4.000000e+00
 7.800000e-03,-1.000000e+00, 4.400000e+01, 3.755354e+02, 1.690000e+02
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 4.600000e-03,-1.000000e+00, 3.900000e+01, 2.446939e+02, 9.200000e+01
 1.613000e-01,-1.000000e+00, 6.820000e+02, 3.437887e+03, 7.890000e+02
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 1.120000e-02,-1.000000e+00, 4.410000e+02, 5.006756e+02, 2.020000e+02
 7.000000e-04,-1.000000e+00, 2.000000e+00, 4.941836e+01, 6.000000e+00
 1.500000e-03,-1.000000e+00, 7.200000e+01, 9.568280e+01, 6.300000e+01
 4.200000e-03,-1.000000e+00, 5.900000e+01, 2.270693e+02, 1.370000e+02
 3.000000e-04,-1.000000e+00, 1.000000e+00, 2.314119e+01, 1.500000e+01
 1.832000e-01,-1.000000e+00, 2.783000e+03, 3.729397e+03, 8.853000e+03
 1.240000e-02,-1.000000e+00, 2.140000e+02, 5.423699e+02, 1.300000e+02
 1.690000e-02,-1.000000e+00, 5.400000e+01, 6.899588e+02, 2.000000e+02
 3.000000e-04,-1.000000e+00, 2.300000e+01, 2.314119e+01, 1.200000e+01
 2.900000e-03,-1.000000e+00, 1.390000e+02, 1.670274e+02, 2.270000e+02
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 1.800000e-03,-1.000000e+00, 2.900000e+01, 1.117691e+02, 5.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 3.000000e-04,-1.000000e+00, 5.930000e+02, 2.314119e+01, 4.000000e+00
 3.597000e-01,-1.000000e+00, 1.835000e+04, 5.632358e+03, 1.183900e+04
 6.760000e-02,-1.000000e+00, 3.476000e+03, 1.916210e+03, 2.185000e+03
 2.400000e-03,-1.000000e+00, 1.230000e+02, 1.425349e+02, 6.200000e+01
 6.600000e-03,-1.000000e+00, 3.300000e+01, 3.282923e+02, 5.100000e+01
 1.260000e-02,-1.000000e+00, 1.810000e+02, 5.492120e+02, 8.520000e+02
 3.100000e-03,-1.000000e+00, 1.220000e+02, 1.765804e+02, 3.220000e+02
 2.300000e-03,-1.000000e+00, 2.950000e+02, 1.375206e+02, 7.100000e+01
 1.161000e-01,-1.000000e+00, 1.385000e+03, 2.772043e+03, 6.110000e+02
 1.240000e-02,-1.000000e+00, 1.420000e+02, 5.423699e+02, 9.400000e+01
 2.151000e-01,-1.000000e+00, 1.989000e+03, 4.125837e+03, 2.197000e+03
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 1.600000e-03,-1.000000e+00, 1.700000e+01, 1.011052e+02, 3.000000e+00
 3.000000e-04,-1.000000e+00, 7.000000e+00, 2.314119e+01, 5.000000e+00
 2.800000e-03,-1.000000e+00, 2.240000e+02, 1.622012e+02, 7.000000e+00
 5.900000e-03,-1.000000e+00, 4.600000e+01, 2.997988e+02, 4.100000e+01
 2.600000e-03,-1.000000e+00, 1.800000e+01, 1.524431e+02, 1.980000e+02
 3.500000e-03,-1.000000e+00, 3.600000e+01, 1.953178e+02, 8.300000e+01
 4.000000e-02,-1.000000e+00, 2.891000e+03, 1.317181e+03, 9.370000e+02
 1.030000e-02,-1.000000e+00, 1.860000e+02, 4.686303e+02, 7.700000e+01
 1.500000e-03,-1.000000e+00, 8.000000e+00, 9.568280e+01, 1.000000e+01
 4.000000e-04,-1.000000e+00, 5.400000e+01, 3.004052e+01, 1.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 3.000000e-04,-1.000000e+00, 2.000000e+00, 2.314119e+01, 1.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 2.780000e-02,-1.000000e+00, 1.580000e+02, 1.006862e+03, 5.660000e+02
 2.500000e-03,-1.000000e+00, 1.120000e+02, 1.475085e+02, 4.000000e+00
 4.000000e-04,-1.000000e+00, 3.900000e+01, 3.004052e+01, 5.200000e+01
 6.000000e-04,-1.000000e+00, 4.000000e+00, 4.313654e+01, 2.000000e+00
 4.000000e-04,-1.000000e+00, 2.000000e+00, 3.004052e+01, 3.000000e+00
 1.710000e-02,-1.000000e+00, 9.300000e+01, 6.962414e+02, 2.520000e+02
 4.300000e-03,-1.000000e+00, 6.000000e+01, 2.315085e+02, 1.724000e+03
 2.300000e-03,-1.000000e+00, 5.000000e+00, 1.375206e+02, 6.600000e+01
 4.820000e-02,-1.000000e+00, 1.240000e+03, 1.507544e+03, 2.069000e+03
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 6.630000e-02,-1.000000e+00, 6.040000e+02, 1.890344e+03, 1.171000e+03
 4.200000e-03,-1.000000e+00, 1.400000e+02, 2.270693e+02, 9.400000e+01
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 2.700000e-03,-1.000000e+00, 1.380000e+02, 1.573402e+02, 2.370000e+02
 7.000000e-04,-1.000000e+00, 1.300000e+01, 4.941836e+01, 2.000000e+00
 3.300000e-02,-1.000000e+00, 7.320000e+02, 1.143731e+03, 2.220000e+02
 4.480000e-02,-1.000000e+00, 3.920000e+02, 1.430117e+03, 7.480000e+02
 4.080000e-02,-1.000000e+00, 2.082000e+03, 1.336318e+03, 1.280000e+02
 1.612000e-01,-1.000000e+00, 1.531000e+03, 3.436515e+03, 2.692000e+03
 9.800000e-03,-1.000000e+00, 6.900000e+01, 4.505156e+02, 1.800000e+01
 1.000000e-02,-1.000000e+00, 1.710000e+02, 4.577893e+02, 8.000000e+01
 1.500000e-03,-1.000000e+00, 3.000000e+01, 9.568280e+01, 3.000000e+00
 1.610000e-02,-1.000000e+00, 4.510000e+02, 6.646127e+02, 1.905000e+03
 2.985000e-01,-1.000000e+00, 2.238000e+03, 5.042126e+03, 5.276000e+03
 1.802000e-01,-1.000000e+00, 8.400000e+02, 3.690471e+03, 3.468000e+03
 3.500000e-03,-1.000000e+00, 2.300000e+01, 1.953178e+02, 1.270000e+02
 5.310000e-02,-1.000000e+00, 3.620000e+02, 1.615765e+03, 5.965000e+03
 6.380000e-02,-1.000000e+00, 1.480000e+02, 1.840049e+03, 3.420000e+02
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 1.711000e-01,-1.000000e+00, 9.293000e+03, 3.570487e+03, 3.516000e+03
 2.700000e-03,-1.000000e+00, 2.500000e+01, 1.573402e+02, 1.000000e+01
 4.700000e-03,-1.000000e+00, 3.800000e+01, 2.490466e+02, 5.100000e+01
 8.000000e-04,-1.000000e+00, 3.000000e+00, 5.555808e+01, 1.700000e+01
 3.300000e-03,-1.000000e+00, 1.400000e+01, 1.860079e+02, 3.020000e+02
 1.388000e-01,-1.000000e+00, 9.710000e+02, 3.118639e+03, 5.950000e+02
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 3.000000e-04,-1.000000e+00, 2.500000e+01, 2.314119e+01, 4.400000e+01
 5.305000e-01,-1.000000e+00, 1.097100e+04, 7.035199e+03, 4.414000e+03
 1.500000e-03,-1.000000e+00, 2.210000e+02, 9.568280e+01, 6.000000e+00
 4.800000e-03,-1.000000e+00, 2.500000e+01, 2.533788e+02, 7.100000e+01
 4.580000e-02,-1.000000e+00, 3.000000e+02, 1.453100e+03, 1.060000e+02
 1.840000e-02,-1.000000e+00, 3.200000e+01, 7.365765e+02, 5.900000e+01
 3.710000e-02,-1.000000e+00, 3.520000e+02, 1.246679e+03, 3.200000e+02
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 2.080000e-01,-1.000000e+00, 1.443000e+03, 4.040201e+03, 3.706000e+03
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 2.000000e-03,-1.000000e+00, 9.000000e+00, 1.222146e+02, 8.800000e+01
 5.570000e-02,-1.000000e+00, 1.133000e+03, 1.671704e+03, 9.620000e+02
 1.890000e-01,-1.000000e+00, 6.650000e+02, 3.803805e+03, 2.768000e+03
 5.000000e-03,-1.000000e+00, 4.800000e+01, 2.619837e+02, 2.100000e+01
 1.620000e-02,-1.000000e+00, 1.150000e+02, 6.678002e+02, 5.700000e+01
 9.630000e-02,-1.000000e+00, 3.911000e+03, 2.444900e+03, 5.420000e+02
 7.060000e-02,-1.000000e+00, 1.944000e+03, 1.975179e+03, 2.119000e+03
 1.400000e-03,-1.000000e+00, 2.300000e+01, 9.019482e+01, 4.270000e+02
 9.330000e-02,-1.000000e+00, 8.110000e+02, 2.392953e+03, 1.554000e+03
 4.700000e-03,-1.000000e+00, 2.650000e+02, 2.490466e+02, 1.700000e+01
 4.000000e-04,-1.000000e+00, 2.000000e+00, 3.004052e+01, 1.000000e+00
 1.510000e-02,-1.000000e+00, 9.220000e+02, 6.324223e+02, 1.545000e+03
 2.261000e-01,-1.000000e+00, 2.299000e+03, 4.255825e+03, 3.940000e+02
 8.000000e-04,-1.000000e+00, 3.000000e+00, 5.555808e+01, 1.900000e+01
 7.000000e-04,-1.000000e+00, 2.000000e+01, 4.941836e+01, 2.000000e+01
 4.560000e-02,-1.000000e+00, 8.140000e+02, 1.448517e+03, 4.040000e+02
 5.100000e-03,-1.000000e+00, 1.420000e+02, 2.662573e+02, 5.060000e+02
 6.230000e-02,-1.000000e+00, 5.740000e+02, 1.809510e+03, 2.087000e+03
 3.000000e-04,-1.000000e+00, 2.000000e+00, 2.314119e+01, 2.000000e+00
 2.700000e-03,-1.000000e+00, 1.500000e+01, 1.573402e+02, 1.300000e+01
 9.100000e-03,-1.000000e+00, 1.447000e+03, 4.247524e+02, 1.490000e+02
 4.000000e-04,-1.000000e+00, 2.400000e+01, 3.004052e+01, 3.200000e+01
 2.400000e-03,-1.000000e+00, 1.690000e+02, 1.425349e+02, 7.000000e+01
 3.410000e-02,-1.000000e+00, 2.730000e+02, 1.171751e+03, 6.010000e+02
 5.000000e-04,-1.000000e+00, 2.000000e+00, 3.668855e+01, 1.000000e+00
 8.600000e-03,-1.000000e+00, 8.180000e+02, 4.060439e+02, 3.500000e+01
 6.000000e-04,-1.000000e+00, 7.000000e+00, 4.313654e+01, 5.000000e+00
 2.700000e-03,-1.000000e+00, 6.800000e+01, 1.573402e+02, 1.900000e+01
 1.400000e-03,-1.000000e+00, 3.300000e+01, 9.019482e+01, 5.000000e+00
 3.000000e-04,-1.000000e+00, 1.400000e+01, 2.314119e+01, 8.000000e+00
 3.000000e-04,-1.000000e+00, 2.000000e+01, 2.314119e+01, 1.100000e+01
 3.107000e-01,-1.000000e+00, 2.672000e+03, 5.164550e+03, 6.459000e+03
 1.600000e-03,-1.000000e+00, 1.600000e+01, 1.011052e+02, 5.000000e+00
 7.000000e-04,-1.000000e+00, 2.250000e+02, 4.941836e+01, 2.000000e+00
 7.000000e-04,-1.000000e+00, 1.400000e+02, 4.941836e+01, 3.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 2.000000e-04,-1.000000e+00, 1.000000e+00, 1.590348e+01, 0.000000e+00
 1.720000e-02,-1.000000e+00, 3.520000e+02, 6.993747e+02, 3.570000e+02
 7.100000e-03,-1.000000e+00, 2.800000e+01, 3.482081e+02, 3.400000e+01
 9.650000e-02,-1.000000e+00, 2.944000e+03, 2.448339e+03, 4.950000e+02
 7.000000e-04,-1.000000e+00, 1.100000e+01, 4.941836e+01, 3.000000e+00
 2.030000e-02,-1.000000e+00, 9.600000e+01, 7.940650e+02, 2.310000e+02
 2.200000e-03,-1.000000e+00, 4.500000e+01, 1.324638e+02, 4.700000e+01
 4.000000e-04,-1.000000e+00, 2.000000e+00, 3.004052e+01, 6.000000e+00
 1.900000e-03,-1.000000e+00, 5.000000e+00, 1.170177e+02, 1.500000e+01
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 1.000000e-04,-1.000000e+00, 1.000000e+00, 8.144047e+00, 0.000000e+00
 9.600000e-03,-1.000000e+00, 8.600000e+01, 4.432038e+02, 5.500000e+01
 1.761000e-01,-1.000000e+00, 1.639000e+03, 3.636773e+03, 6.110000e+02
 8.800000e-03,-1.000000e+00, 1.037000e+03, 4.135591e+02, 1.260000e+02
 2.300000e-03,-6.812921e-01, 1.170000e+02, 1.383247e+02, 1.730000e+02
 1.260000e-02,-6.812921e-01, 2.760000e+02, 5.534104e+02, 9.900000e+01
 8.960000e-02,-6.812921e-01, 1.645000e+03, 2.351863e+03, 4.902000e+03
 1.800000e-03,-6.812921e-01, 3.300000e+01, 1.124003e+02, 1.400000e+01
 1.067000e-01,-6.812921e-01, 1.966000e+03, 2.647376e+03, 1.946000e+03
 3.000000e-04,-6.812921e-01, 1.300000e+01, 2.324747e+01, 1.000000e+00
 7.990000e-02,-6.812921e-01, 1.548000e+03, 2.173875e+03, 7.500000e+02
 3.770000e-02,-6.812921e-01, 1.658000e+03, 1.272949e+03, 1.060000e+03
 3.337000e-01,-6.812921e-01, 2.935000e+03, 5.445277e+03, 1.897000e+03
 4.000000e-04,-6.812921e-01, 5.000000e+00, 3.018212e+01, 3.000000e+00
 1.662000e-01,-6.812921e-01, 5.611000e+03, 3.542399e+03, 1.934000e+03
 3.100000e-03,-6.812921e-01, 1.530000e+02, 1.776592e+02, 2.800000e+02
 4.000000e-04,-6.812921e-01, 4.000000e+00, 3.018212e+01, 9.000000e+00
 1.230000e-02,-6.812921e-01, 3.100000e+01, 5.430412e+02, 9.200000e+01
 2.400000e-03,-6.812921e-01, 1.930000e+02, 1.433735e+02, 4.400000e+01
 1.100000e-02,-6.812921e-01, 7.600000e+01, 4.973036e+02, 6.500000e+01
 1.517000e-01,-6.812921e-01, 1.191000e+03, 3.339795e+03, 2.941000e+03
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 6.000000e-04,-6.812921e-01, 6.000000e+00, 4.334862e+01, 3.000000e+00
 2.000000e-04,-6.812921e-01, 1.000000e+00, 1.597440e+01, 0.000000e+00
 4.900000e-03,-6.812921e-01, 4.800000e+01, 2.593804e+02, 5.877000e+03
 1.040000e-02,-6.812921e-01, 7.500000e+01, 4.757227e+02, 1.250000e+02
 1.300000e-03,-6.812921e-01, 4.000000e+00, 8.509372e+01, 2.800000e+01
 1.400000e-03,-6.812921e-01, 3.000000e+01, 9.068696e+01, 2.000000e+01
 5.900000e-03,-6.812921e-01, 1.630000e+02, 3.018230e+02, 8.400000e+01
 2.420000e-02,-6.812921e-01, 3.690000e+02, 9.150048e+02, 3.810000e+02
 1.440000e-02,-6.812921e-01, 3.220000e+02, 6.142979e+02, 7.100000e+01
 8.000000e-04,-6.812921e-01, 1.700000e+01, 5.584044e+01, 6.100000e+01
 4.000000e-04,-6.812921e-01, 2.000000e+00, 3.018212e+01, 4.000000e+01
 5.771000e-01,-6.812921e-01, 6.310000e+03, 7.440071e+03, 8.001000e+03
 6.240000e-02,-6.812921e-01, 3.736000e+03, 1.829378e+03, 3.250000e+02
 5.800000e-03,-6.812921e-01, 1.360000e+02, 2.976567e+02, 1.820000e+02
 1.850000e-02,-6.812921e-01, 3.780000e+02, 7.456715e+02, 1.480000e+02
 7.000000e-04,-6.812921e-01, 4.000000e+00, 4.966560e+01, 1.000000e+00
 2.937000e-01,-6.812921e-01, 6.650000e+02, 5.046409e+03, 2.707000e+03
 2.920000e-02,-6.812921e-01, 1.539000e+03, 1.053643e+03, 3.330000e+02
 5.830000e-02,-6.812921e-01, 3.570000e+02, 1.743516e+03, 1.258000e+03
 7.820000e-02,-6.812921e-01, 1.292000e+03, 2.141806e+03, 8.200000e+02
 3.490000e-02,-6.812921e-01, 1.649000e+03, 1.202708e+03, 5.680000e+02
 1.960000e-02,-6.812921e-01, 1.400000e+02, 7.794378e+02, 1.467000e+03
 5.600000e-03,-6.812921e-01, 2.300000e+02, 2.892743e+02, 4.390000e+02
 6.150000e-02,-6.812921e-01, 6.230000e+02, 1.810716e+03, 2.230000e+02
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 5.000000e-04,-6.812921e-01, 1.000000e+00, 3.686541e+01, 1.982000e+03
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 3.100000e-03,-6.812921e-01, 3.300000e+01, 1.776592e+02, 7.800000e+01
 1.340000e-02,-6.812921e-01, 6.220000e+02, 5.807444e+02, 3.300000e+01
 4.632000e-01,-6.812921e-01, 1.196000e+03, 6.582461e+03, 2.267000e+03
 5.740000e-02,-6.812921e-01, 2.260000e+02, 1.724369e+03, 1.930000e+03
 4.300000e-03,-6.812921e-01, 1.020000e+02, 2.329955e+02, 7.600000e+01
 1.690000e-02,-6.812921e-01, 2.590000e+02, 6.954973e+02, 1.130000e+02
 4.800000e-03,-6.812921e-01, 7.000000e+00, 2.550345e+02, 3.870000e+02
 4.666000e-01,-6.812921e-01, 7.542000e+03, 6.609736e+03, 6.100000e+03
 2.640000e-02,-6.812921e-01, 8.400000e+01, 9.770147e+02, 3.580000e+02
 5.940000e-02,-6.812921e-01, 1.290000e+02, 1.766768e+03, 4.390000e+02
 1.930000e-02,-6.812921e-01, 1.948000e+03, 7.702850e+02, 8.200000e+01
 5.790000e-02,-6.812921e-01, 3.630000e+02, 1.735020e+03, 6.809000e+03
 6.200000e-03,-6.812921e-01, 7.700000e+01, 3.142259e+02, 2.800000e+01
 3.110000e-02,-6.812921e-01, 6.440000e+02, 1.104305e+03, 2.280000e+02
 3.530000e-02,-6.812921e-01, 7.900000e+01, 1.212855e+03, 3.480000e+02
 3.000000e-04,-6.812921e-01, 1.000000e+00, 2.324747e+01, 1.000000e+00
 2.000000e-02,-6.812921e-01, 2.570000e+02, 7.915778e+02, 4.950000e+02
 1.490000e-02,-6.812921e-01, 7.500000e+01, 6.308335e+02, 1.160000e+02
 1.600000e-01,-6.812921e-01, 2.171000e+03, 3.456813e+03, 2.150000e+03
 5.000000e-04,-6.812921e-01, 3.000000e+00, 3.686541e+01, 3.000000e+00
 1.800000e-03,-6.812921e-01, 7.000000e+00, 1.124003e+02, 3.030000e+02
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 2.180000e-02,-6.812921e-01, 2.470000e+02, 8.453458e+02, 5.800000e+01
 2.670000e-02,-6.812921e-01, 6.400000e+02, 9.853435e+02, 5.910000e+02
 8.600000e-03,-6.812921e-01, 1.730000e+02, 4.089580e+02, 1.130000e+02
 2.000000e-04,-6.812921e-01, 1.000000e+00, 1.597440e+01, 0.000000e+00
 4.900000e-03,-6.812921e-01, 1.080000e+02, 2.593804e+02, 5.100000e+01
 3.366000e-01,-6.812921e-01, 6.158000e+03, 5.473177e+03, 4.806000e+03
 4.336000e-01,-6.812921e-01, 1.746000e+03, 6.340025e+03, 1.286000e+03
 2.600000e-03,-6.812921e-01, 4.000000e+00, 1.533505e+02, 5.000000e+01
 2.575000e-01,-6.812921e-01, 2.271000e+03, 4.660064e+03, 5.157000e+03
 6.000000e-04,-6.812921e-01, 5.000000e+00, 4.334862e+01, 1.900000e+01
 8.070000e-02,-6.812921e-01, 5.450000e+02, 2.188873e+03, 7.740000e+02
 2.100000e-03,-6.812921e-01, 6.400000e+01, 1.280975e+02, 3.200000e+01
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 8.580000e-02,-6.812921e-01, 1.226000e+03, 2.283113e+03, 1.380000e+03
 2.925000e-01,-6.812921e-01, 4.795000e+03, 5.034013e+03, 3.834000e+03
 4.900000e-03,-6.812921e-01, 3.240000e+02, 2.593804e+02, 4.600000e+01
 8.000000e-04,-6.812921e-01, 1.000000e+00, 5.584044e+01, 3.000000e+00
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 2.400000e-03,-6.812921e-01, 1.400000e+01, 1.433735e+02, 1.800000e+01
 1.750000e-02,-6.812921e-01, 9.440000e+02, 7.144660e+02, 3.100000e+01
 4.000000e-04,-6.812921e-01, 6.000000e+00, 3.018212e+01, 4.000000e+00
 7.000000e-03,-6.812921e-01, 6.500000e+01, 3.466415e+02, 4.326000e+03
 3.500000e-03,-6.812921e-01, 2.400000e+01, 1.965332e+02, 4.100000e+01
 3.000000e-04,-6.812921e-01, 4.000000e+00, 2.324747e+01, 1.000000e+00
 9.000000e-04,-6.812921e-01, 7.000000e+00, 6.189112e+01, 6.000000e+00
 4.700000e-03,-6.812921e-01, 2.210000e+02, 2.506686e+02, 6.700000e+01
 2.990000e-02,-6.812921e-01, 9.610000e+02, 1.072428e+03, 4.353000e+03
 5.200000e-03,-6.812921e-01, 4.480000e+02, 2.723021e+02, 1.490000e+02
 2.863000e-01,-6.812921e-01, 2.790000e+03, 4.969535e+03, 1.823000e+03
 1.300000e-02,-6.812921e-01, 1.410000e+02, 5.671340e+02, 7.380000e+02
 3.072000e-01,-6.812921e-01, 1.292900e+04, 5.184077e+03, 9.051000e+03
 3.600000e-03,-6.812921e-01, 2.200000e+02, 2.011803e+02, 1.500000e+02
 1.812000e-01,-6.812921e-01, 3.576000e+03, 3.743475e+03, 3.895000e+03
 1.500000e-03,-6.812921e-01, 1.800000e+01, 9.620977e+01, 8.000000e+00
 6.400000e-03,-6.812921e-01, 1.500000e+01, 3.224172e+02, 1.576000e+03
 3.203000e-01,-6.812921e-01, 1.884600e+04, 5.314639e+03, 2.134000e+03
 2.581000e-01,-6.812921e-01, 5.390000e+03, 4.666688e+03, 6.456000e+03
 3.300000e-03,-6.812921e-01, 5.100000e+01, 1.871551e+02, 7.200000e+01
 1.000000e-04,-6.812921e-01, 1.000000e+00, 8.179536e+00, 0.000000e+00
 2.000000e-04,-6.812921e-01, 1.000000e+00, 1.597440e+01, 0.000000e+00
 1.143000e-01,-6.812921e-01, 4.260000e+02, 2.772226e+03, 2.926000e+03
 1.160000e-02,-6.812921e-01, 5.000000e+01, 5.185805e+02, 5.300000e+01
 5.359000e-01,-6.812921e-01, 4.847000e+03, 7.142383e+03, 5.155000e+03
 4.500000e-03,-6.812921e-01, 4.050000e+02, 2.418748e+02, 7.900000e+01
 6.890000e-02,-6.812921e-01, 2.779000e+03, 1.961240e+03, 7.210000e+02
 2.460000e-02,-6.812921e-01, 5.370000e+02, 9.264050e+02, 5.300000e+02
 2.440000e-02,-6.812921e-01, 4.640000e+02, 9.207121e+02, 1.269000e+03
 4.000000e-04,-6.812921e-01, 1.000000e+01, 3.018212e+01, 4.000000e+00
 3.300000e-03,-6.812921e-01, 1.300000e+01, 1.871551e+02, 1.230000e+02
 8.450000e-02,-6.812921e-01, 2.254000e+03, 2.259311e+03, 5.970000e+02
 8.200000e-03,-6.812921e-01, 2.250000e+02, 3.936649e+02, 3.200000e+01
 6.250000e-02,-6.812921e-01, 1.408000e+03, 1.831445e+03, 1.132000e+03
 1.087000e-01,-6.812921e-01, 2.968000e+03, 2.680590e+03, 2.215000e+03
 2.870000e-02,-6.812921e-01, 4.960000e+02, 1.040136e+03, 8.430000e+02
 7.937000e-01,-6.812921e-01, 8.965000e+03, 8.824731e+03, 7.407000e+03
 5.000000e-04,-6.812921e-01, 1.000000e+00, 3.686541e+01, 1.400000e+01
 1.185000e-01,-6.812921e-01, 6.450000e+02, 2.839689e+03, 2.477000e+03
 4.480000e-02,-6.812921e-01, 1.718000e+03, 1.443540e+03, 5.920000e+02
 8.900000e-03,-6.812921e-01, 6.120000e+02, 4.203125e+02, 9.470000e+02
 3.320000e-02,-6.812921e-01, 3.220000e+02, 1.159145e+03, 3.890000e+02
 1.490000e-02,-6.812921e-01, 3.300000e+01, 6.308335e+02, 3.650000e+02
 6.500000e-03,-6.812921e-01, 3.860000e+02, 3.264905e+02, 2.573000e+03
 3.568000e-01,-6.812921e-01, 2.059000e+03, 5.664012e+03, 3.213000e+03
 1.508000e-01,-6.812921e-01, 6.451000e+03, 3.326932e+03, 2.396000e+03
 1.000000e-03,-6.812921e-01, 9.000000e+00, 6.783160e+01, 2.000000e+01
 1.290000e-02,-6.812921e-01, 8.160000e+02, 5.637139e+02, 5.400000e+01
 6.000000e-04,-6.812921e-01, 1.100000e+01, 4.334862e+01, 5.000000e+00
 1.730000e-02,-6.812921e-01, 9.100000e+01, 7.081640e+02, 5.300000e+01
 2.810000e-02,-6.812921e-01, 3.400000e+02, 1.023829e+03, 7.200000e+01
 3.600000e-03,-6.812921e-01, 1.210000e+02, 2.011803e+02, 2.400000e+01
 6.410000e-02,-6.812921e-01, 1.037000e+03, 1.864352e+03, 1.870000e+03
 5.000000e-04,-6.812921e-01, 9.000000e+00, 3.686541e+01, 2.000000e+00
 4.000000e-04,-6.812921e-01, 6.000000e+00, 3.018212e+01, 1.000000e+00
 5.190000e-02,-6.812921e-01, 3.110000e+02, 1.604855e+03, 1.130000e+02
 1.100000e-03,-6.812921e-01, 9.000000e+00, 7.367304e+01, 1.520000e+02
 1.000000e-03,-6.812921e-01, 1.000000e+01, 6.783160e+01, 6.000000e+00
 6.260000e-02,-6.812921e-01, 3.600000e+02, 1.833511e+03, 5.130000e+02
 3.010000e-02,-6.812921e-01, 1.700000e+02, 1.077769e+03, 3.610000e+02
 4.200000e-03,-6.812921e-01, 5.100000e+01, 2.285224e+02, 1.940000e+02
 4.797000e-01,-6.812921e-01, 8.157000e+03, 6.713773e+03, 2.490000e+03
